Id;Ref;Label;Type;OnSell;OnBuy;Description;PublicUrl;CustomCode;IDCountry;ProductAccountancySellCode;ProductAccountancySellIntraCode;ProductAccountancySellExportCode;ProductAccountancyBuyCode;ProductAccountancyBuyIntraCode;ProductAccountancyBuyExportCode;NotePrivate;NotePublic;Weight;WeightUnits;Length;LengthUnits;Width;WidthUnits;Height;HeightUnits;Surface;SurfaceUnits;Volume;VolumeUnits;Duration;Nature;PriceBase;UnitPriceHT;UnitPriceTTC;MinPriceHT;MinPriceTTC;VATRate;DateCreation;DateModification;CostPrice;DefaultWarehouse;ManageLotSerial;Stock;StockLimit;DesiredStock;PMPValue;BarCode;Descripción corta;Marca;StockableProduct;Precio Compra con Iva;Url;Supplier;SupplierRef;QtyMin;DiscountQtyMin;BuyingPrice;Unit;Unnamed: 59;Categoria;Imagen
49;8413037335816;AMANOVA STERILISED FISH & TURKEY CAT 85G;0;1;1;La comida para gatos esterilizados con pescado y pavo de AMANOVA es una excelente opción para mantener a tu gato en óptimas condiciones después de la esterilización. Con su receta equilibrada y deliciosa, proporciona a tu gato los nutrientes necesarios para una vida saludable y activa. La marca AMANOVA se compromete a ofrecer productos de alta calidad, asegurando que tu gato reciba la mejor nutrición posible, adaptada a sus necesidades específicas.;;;1.0;;;;;;;;;85.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.22727273;1.35;0;0;10;3/3/2026 10:39;3/5/2026 12:44;0.67;;0;12;0;0;0;8413037335816;Comida para gatos esterilizados con pescado;AMANOVA;1;0.67;;;;;;;;;Gatos;8413037335816.jpg
50;8413037335809;AMANOVA STERILISED LAMB & SARDINES CAT 85G;0;1;1;Amanova ofrece una nutrición equilibrada y deliciosa para tus gatos con su producto Amanova Sterilised Lamb & Sardines Cat 85g. Esta fórmula está diseñada para satisfacer las necesidades nutricionales específicas de los gatos, promoviendo una salud óptima y un bienestar general. Con ingredientes de alta calidad como cordero y sardinas, este alimento es ideal para gatos que buscan una dieta rica y saludable.;;;1.0;;;;;;;;;85.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.22727273;1.35;0;0;10;3/3/2026 10:39;3/5/2026 12:44;0.67;;0;8;0;0;0;8413037335809;Alimento para gatos de alta calidad;Amanova;1;0.67;;;;;;;;;Gatos;8413037335809.jpg
51;8413037333683;AMANOVA TUNA & SHRIMPS;0;1;1;Amanova presenta su producto Amanova Tuna & Shrimps, una opción sabrosa y nutritiva para tus perros. Esta fórmula combina los beneficios del atún y los camarones para proporcionar una fuente de proteínas de alta calidad y promover una salud óptima en tus mascotas. Con Amanova, puedes confiar en que estás dando a tus perros lo mejor para su bienestar y felicidad.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.18181818;1.3;0;0;10;3/3/2026 10:39;3/5/2026 12:44;0.69;;0;6;0;0;0;8413037333683;Delicioso alimento para perros;Amanova;1;0.69;;;;;;;;;Perros;8413037333683.jpg
52;8436540754912;ANC Classic Complet 15kg;0;1;1;Ancare ofrece su producto ANC Classic Complet 15kg, una fórmula completa y equilibrada diseñada para satisfacer las necesidades nutricionales de tus perros. Esta opción es ideal para dueños que buscan una alimentación integral y saludable para sus mascotas, sin tener que preocuparse por agregar suplementos adicionales. Con ANC Classic Complet, puedes estar seguro de que tus perros están recibiendo todo lo que necesitan para vivir una vida saludable y feliz.;;;1.0;;;;;;;;;15.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;24.45454545;26.9;0;0;10;3/3/2026 10:39;3/5/2026 12:44;14.6;;0;2;0;0;0;8436540754912;Alimento completo para perros;Ancare;1;14.6;;;;;;;;;Perros;8436540754912.jpg
53;8436540754974;ANC Classic Complet 3kg;0;1;1;El producto ANC Classic Complet 3kg de Ancare es una opción práctica y conveniente para dueños de perros que buscan una alimentación completa y equilibrada para sus mascotas. Esta fórmula está diseñada para proporcionar todos los nutrientes necesarios para el bienestar de tus perros, en un tamaño de paquete que es fácil de almacenar y transportar. Con ANC Classic Complet, puedes ofrecer a tus perros una nutrición de alta calidad sin sacrificar la comodidad.;;;1.0;;;;;;;;;3.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.18181818;7.9;0;0;10;3/3/2026 10:39;3/5/2026 12:44;4.96;;0;2;0;0;0;8436540754974;Alimento para perros en formato práctico;Ancare;1;4.96;;;;;;;;;Perros;8436540754974.jpg
54;8436540754905;ANC Classic Cordero 15kg;0;1;1;Ancare presenta su producto ANC Classic Cordero 15kg, una fórmula deliciosa y nutritiva que combina los beneficios del cordero para proporcionar una fuente de proteínas de alta calidad a tus perros. Esta opción es ideal para dueños que buscan una alimentación saludable y natural para sus mascotas, sin tener que preocuparse por ingredientes artificiales o conservantes. Con ANC Classic Cordero, puedes confiar en que estás dando a tus perros lo mejor para su salud y felicidad.;;;1.0;;;;;;;;;15.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;25.36363636;27.9;0;0;10;3/3/2026 10:39;3/5/2026 12:44;16.64;;0;1;0;0;0;8436540754905;Alimento para perros con cordero;Ancare;1;16.64;;;;;;;;;Perros;8436540754905.jpg
55;8436540754936;ANC Classic Mini Adult 15kg;0;1;1;El producto ANC Classic Mini Adult 15kg de Ancare es una fórmula específicamente diseñada para perros de tamaño pequeño, proporcionando una nutrición equilibrada y completa que se adapta a sus necesidades únicas. Esta opción es ideal para dueños que buscan una alimentación saludable y adecuada para sus mascotas miniatura, sin tener que preocuparse por la calidad o la cantidad de nutrientes. Con ANC Classic Mini Adult, puedes ofrecer a tus perros una vida saludable y feliz.;;;1.0;;;;;;;;;15.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;29.90909091;32.9;0;0;10;3/3/2026 10:39;3/5/2026 12:44;17.87;;0;3;0;0;0;8436540754936;Alimento para perros miniatura;Ancare;1;17.87;;;;;;;;;Perros;8436540754936.jpg
56;8436540754998;ANC Classic Mini Adult 3kg;0;1;1;Aunque el producto ANC Classic Mini Adult 3kg está asociado con la marca Ancare, en este caso se menciona Royal Canin, lo que podría indicar un error en la información proporcionada. Sin embargo, asumiendo que se trata de un producto de alta calidad para perros miniatura, esta fórmula está diseñada para proporcionar una nutrición completa y equilibrada, adaptada a las necesidades específicas de los perros de tamaño pequeño. Con un enfoque en la salud y el bienestar, este alimento es ideal para dueños que buscan lo mejor para sus mascotas.;;;1.0;;;;;;;;;3.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.09090909;8.9;0;0;10;3/3/2026 10:39;3/5/2026 12:44;5.39;;0;1;0;0;0;8436540754998;Alimento para perros miniatura de alta calidad;Royal Canin;1;5.39;;;;;;;;;Perros;8436540754998.jpg
57;8436540754899;ANC Classic Salmon 15kg;0;1;1;El producto ANC Classic Salmon 15kg, aunque asociado con Ancare, se menciona aquí con la marca Royal Canin, lo que sugiere una posible confusión. Sin embargo, considerando los beneficios del salmón en la alimentación canina, este alimento está diseñado para proporcionar una fuente de proteínas de alta calidad y promover una salud óptima en tus perros. Con su fórmula equilibrada y nutritiva, es ideal para dueños que buscan una alimentación saludable y natural para sus mascotas.;;;1.0;;;;;;;;;15.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;27.63636364;30.4;0;0;10;3/3/2026 10:39;3/5/2026 12:44;19.73;;0;1;0;0;0;8436540754899;Alimento para perros con salmón;Royal Canin;1;19.73;;;;;;;;;Perros;8436540754899.jpg
58;8436540754950;ANC Classic Salmon 3kg;0;1;1;Similar al producto anterior, el ANC Classic Salmon 3kg se asocia con Ancare pero se menciona con la marca Royal Canin, lo que podría indicar un error. Asumiendo que se trata de un alimento de alta calidad con salmón, esta fórmula está diseñada para proporcionar una nutrición completa y equilibrada, adaptada a las necesidades de tus perros. Con su tamaño de paquete práctico, es ideal para dueños que buscan una alimentación saludable y conveniente para sus mascotas.;;;1.0;;;;;;;;;3.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.59090909;8.35;0;0;10;3/3/2026 10:39;3/5/2026 12:44;5.39;;0;2;0;0;0;8436540754950;Alimento para perros con salmón en formato práctico;Royal Canin;1;5.39;;;;;;;;;Perros;8436540754950.jpg
59;353;ANILLA PLASTICO;0;1;1;El producto ANILLA PLASTICO de la marca Sterling es una herramienta práctica y útil para dueños de aves. Esta anilla plástica es diseñada para ser cómoda y segura para tus aves, permitiéndoles moverse con libertad mientras se mantiene su identificación o cualquier otro propósito para el que se utilice. Con su material plástico duradero y fácil de limpiar, es una excelente opción para aquellos que buscan una solución sencilla y efectiva para sus aves.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;0.0661157;0.08;0;0;21;3/3/2026 10:39;3/11/2026 9:47;0.02;;0;13;10;0;0;353;Anilla plástica para aves;Sterling;1;0.02;https://elpajaroblanco.com/producto/anilla-plastico/;;;;;;;;Aves;353.jpg
60;ANILLA PLAS;ANILLA PLASTICO NUMERADA CON CALZADOR;0;1;1;Nuestra anilla plástico numerada es ideal para identificar a tus aves de manera segura y eficiente. Diseñada para ser cómoda y duradera, esta anilla es perfecta para dueños de aves que buscan una forma práctica de mantener a sus mascotas identificadas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.61157025;1.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;1.14;;0;4;0;0;0;ANILLA PLAS;Anilla plástico numerada;Generica;1;1.14;;;;;;;;;Aves;ANILLA PLAS.jpg
61;8436020784026;ANIMA STRATH;0;1;1;Strath ofrece una nutrición completa y equilibrada para tus perros. Con fórmulas desarrolladas por expertos, los productos Strath son ideales para mantener a tus mascotas saludables y felices. Confía en la calidad de Strath para darle a tu perro lo mejor.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;14.0;15.4;0;0;10;3/3/2026 10:39;3/5/2026 12:44;10.0;;0;4;0;0;0;8436020784026;Alimento para perros Strath;Strath;1;10.0;;;;;;;;;Perros;8436020784026.jpg
66;8414580002446;ANTIAMONICO Bandeja Gatos Menforsan;0;1;1;La bandeja antiamonico Menforsan es una excelente opción para mantener a tus gatos limpios y saludables. Diseñada para reducir los olores y prevenir la formación de amoníaco, esta bandeja es una solución práctica y efectiva para dueños de gatos que buscan una forma de mantener a sus mascotas en un entorno limpio y saludable.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.26446281;3.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.3;;0;1;0;0;0;8414580002446;Bandeja antiamonico para gatos;Menforsan;1;2.3;;;;;;;;;Gatos;8414580002446.jpg
67;ANTIESTRES RELAX 100;ANTIESTRES RELAX 100ML;0;1;1;El antiestres relax de Sb Animal es una solución natural y efectiva para reducir el estrés en tus aves. Con ingredientes de alta calidad y una fórmula desarrollada por expertos, este producto es ideal para mantener a tus aves calmadas y felices. Sb Animal se compromete a ofrecer productos de alta calidad para el bienestar de tus mascotas.;;;1.0;;;;;;;;;0.0;0;100.0;0.0;0.0;0;0.0;0;0.0;0.0;100.0;2.0;;1;TTC;8.04545455;8.85;0;0;10;3/3/2026 10:39;3/5/2026 12:44;5.75;;0;2;0;0;0;ANTIESTRES RELAX 100;Antiestres para aves Sb;Sb Animal;1;5.75;;;;;;;;;Aves;ANTIESTRES RELAX 100.jpg
68;ANTIESTRES RELAX;ANTIESTRES RELAX 30ML;0;1;1;El antiestres relax de Reptilis es una solución práctica y efectiva para reducir el estrés en tus aves. Con una fórmula desarrollada por expertos y ingredientes de alta calidad, este producto es ideal para mantener a tus aves calmadas y felices. Reptilis se enfoca en ofrecer productos de alta calidad para el bienestar de tus mascotas.;;;1.0;;;;;;;;;0.0;0;30.0;0.0;0.0;0;0.0;0;0.0;0.0;30.0;2.0;;1;TTC;4.90909091;5.4;0;0;10;3/3/2026 10:39;3/5/2026 12:44;3.5;;0;4;0;0;0;ANTIESTRES RELAX;Antiestres para aves Reptilis;Reptilis;1;3.5;;;;;;;;;Aves;ANTIESTRES RELAX.jpg
69;ANTIHONGOS 1L;ANTIONGOS Y BACTERIAS 1L;0;1;1;Nuestra solución antiiongos y bacterias es una forma efectiva de mantener a tus aves saludables y libres de enfermedades. Con una fórmula potente y segura, este producto es ideal para dueños de aves que buscan una forma de proteger a sus mascotas de los peligros que pueden afectar su salud.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;1.0;1.0;;1;TTC;9.83471074;11.9;0;0;21;3/3/2026 10:39;3/5/2026 12:44;7.0;;0;2;0;0;0;ANTIHONGOS 1L;Antiongos y bacterias;Generica;1;7.0;;;;;;;;;Aves;ANTIHONGOS 1L.jpg
70;8714414205693;ANTOS GATO DELICIAS ATUN 50GR;0;1;1;Las delicias de atun Antos son un snack delicioso y saludable para tus gatos. Con ingredientes de alta calidad y una fórmula desarrollada para satisfacer las necesidades nutricionales de tus mascotas, estos snacks son ideales para mantener a tus gatos felices y saludables. Antos se compromete a ofrecer productos de alta calidad para el bienestar de tus mascotas.;;;1.0;;;;;;;;;50.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.72727273;1.9;0;0;10;3/3/2026 10:39;3/5/2026 12:44;1.23;;0;1;0;0;0;8714414205693;Delicias de atun para gatos;Antos;1;1.23;;;;;;;;;Gatos;8714414205693.jpg
71;8714414108260;ANTOS PALITO FILETE POLLO 12CM 75G;0;1;1;El palito filete de pollo de Flamingo es un snack delicioso y saludable para tus perros. Con ingredientes de alta calidad y una fórmula desarrollada para satisfacer las necesidades nutricionales de tus mascotas, este snack es ideal para mantener a tus perros felices y saludables. Aunque el producto menciona la marca Flamingo, parece haber un error en la información proporcionada, ya que el nombre del producto y la marca no coinciden con la información dada.;;;1.0;;;;;;;;;75.0;1;12.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.90909091;3.2;0;0;10;3/3/2026 10:39;3/5/2026 12:44;2.06;;0;0;0;0;0;8714414108260;Palito filete de pollo para perros;Flamingo;1;2.06;;;;;;;;;Perros;8714414108260.jpg
73;4250349427709;AQUA GEL;0;1;1;El aqua gel de Versele Laga es una solución hidratante y nutritiva para tus reptiles. Con ingredientes de alta calidad y una fórmula desarrollada por expertos, este producto es ideal para mantener a tus reptiles saludables y felices. Versele Laga se compromete a ofrecer productos de alta calidad para el bienestar de tus mascotas.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;3.26446281;3.95;0;0;21;3/3/2026 10:39;3/11/2026 9:50;2.49;;0;5;0;0;0;4250349427709;Aqua gel para reptiles;Versele Laga;1;2.49;https://elpajaroblanco.com/producto/aqua-gel/;;;;;;;;Reptiles;4250349427709.jpg
74;5400351006143;AQUIA-KI TORTUGA STICK 1000ML;0;1;1;El alimento para tortugas Animal Vivo es una solución nutritiva y equilibrada para tus reptiles. Con fórmulas desarrolladas por expertos y ingredientes de alta calidad, este producto es ideal para mantener a tus tortugas saludables y felices. Animal Vivo se enfoca en ofrecer productos de alta calidad para el bienestar de tus mascotas.;;;1.0;;;;;;;;;0.0;0;1000.0;0.0;0.0;0;0.0;0;0.0;0.0;1000.0;2.0;0.0;1;TTC;8.90909091;9.8;0;0;10;3/3/2026 10:39;3/11/2026 9:51;6.36;;0;0;0;0;0;5400351006143;Alimento para tortugas;Animal Vivo;1;6.36;https://elpajaroblanco.com/producto/aquia-ki-tortuga-stick-1000ml/;;;;;;;;Reptiles;5400351006143.jpg
76;8413037377199;ARENA GATO CAT LITTTER;0;1;1;La arena para gatos CAT LITTTER de Arm & Hammer es ideal para mantener la higiene y comodidad de tu mascota. Su fórmula absorbente y no tóxica garantiza un ambiente saludable y limpio, reduciendo olores y humedad. Con Arm & Hammer, puedes confiar en la calidad y eficacia de este producto para el bienestar de tu gato.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.92561983;4.75;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.8;;0;0;0;0;0;8413037377199;Arena para gatos de alta calidad;Arm & Hammer;1;2.8;;;;;;;;;Gatos;8413037377199.jpg
77;5400274994886;ARENA TERRARIO DESIERTO COAST 4KG;0;1;1;La arena para terrarios desiertos COAST 4KG de Versele Laga es perfecta para crear un entorno natural y saludable para tus reptiles. Esta arena de alta calidad es segura y no tóxica, lo que garantiza la salud y bienestar de tus mascotas. Con Versele Laga, puedes confiar en la calidad y experiencia en el cuidado de reptiles.;;;1.0;;;;;;;;;4.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;4.95867769;6.0;0;0;21;3/3/2026 10:39;3/11/2026 9:51;3.3;;0;7;0;0;0;5400274994886;Arena para terrarios desérticos;Versele Laga;1;3.3;https://elpajaroblanco.com/producto/arena-terrario-desierto-coast-4kg/;;;;;;;;Reptiles;5400274994886.jpg
78;5411290133685;ARENA TERRARIUM KALAHARI;0;1;1;La arena para terrarios KALAHARI de Flamingo es ideal para crear un ambiente árido y natural para tus reptiles. Esta arena es suave y segura, lo que reduce el riesgo de lesiones y enfermedades en tus mascotas. Con Flamingo, puedes crear un entorno saludable y estimulante para el bienestar de tus reptiles.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;6.32231405;7.65;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.5;;0;1;0;0;0;5411290133685;Arena para terrarios kalahari;Flamingo;1;4.5;;;;;;;;;Reptiles;5411290133685.jpg
79;8003507986473;ARENERO GATO;0;1;1;El arenero para gatos de Versele Laga es una solución práctica y eficaz para mantener la higiene y comodidad de tu mascota. Su diseño inteligente y fácil de limpiar garantiza un ambiente saludable y limpio, reduciendo olores y humedad. Con Versele Laga, puedes confiar en la calidad y funcionalidad de este producto para el bienestar de tu gato.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;21.07438017;25.5;0;0;21;3/3/2026 10:39;3/5/2026 12:44;15.41;;0;0;0;0;0;8003507986473;Arenero para gatos práctico;Versele Laga;1;15.41;;;;;;;;;Gatos;8003507986473.jpg
81;8719138036264;ARNES 40-60CM;0;1;1;El arnés para perros 40-60CM de Trixie es diseñado para proporcionar comodidad y seguridad a tu mascota. Su material suave y ajustable garantiza un ajuste perfecto, reduciendo la presión en el cuello y las articulaciones. Con Trixie, puedes confiar en la calidad y experiencia en el cuidado de perros.;;;1.0;;;;;;;;;0.0;0;60.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.47933884;3.0;0;0;21;3/3/2026 10:39;3/5/2026 12:44;1.78;;0;3;0;0;0;8719138036264;Arnés para perros cómodo;Trixie;1;1.78;;;;;;;;;Perros;8719138036264.jpg
82;ARNES BASIC 22-31;ARNES BASIC 22-31;0;1;1;El arnés básico 22-31 es una solución práctica y eficaz para pasear a tu perro. Su diseño simple y ligero garantiza comodidad y libertad de movimiento, lo que reduce el estrés y la ansiedad en tus mascotas. Es ideal para perros de pequeño y mediano tamaño.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.01652893;3.65;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.19;;0;2;0;0;0;ARNES BASIC 22-31;Arnés básico para perros;Generica;1;2.19;;;;;;;;;Perros;ARNES BASIC 22-31.jpg
83;ARNES BASIC 24-35;ARNES BASIC 24-35;0;1;1;El arnés básico 24-35 de Zeus es una opción confiable y cómoda para pasear a tu perro. Su material resistente y ajustable garantiza un ajuste perfecto, reduciendo la presión en el cuello y las articulaciones. Con Zeus, puedes confiar en la calidad y funcionalidad de este producto para el bienestar de tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.60330579;3.15;0;0;21;3/3/2026 10:39;3/5/2026 12:44;1.89;;0;2;0;0;0;ARNES BASIC 24-35;Arnés básico para perros Zeus;Zeus;1;1.89;;;;;;;;;Perros;ARNES BASIC 24-35.jpg
84;ARNES BASIC 36-53;ARNES BASIC 36-53;0;1;1;El arnés básico 36-53 es ideal para perros de gran tamaño. Su diseño robusto y ajustable garantiza comodidad y seguridad, lo que reduce el estrés y la ansiedad en tus mascotas. Es perfecto para paseos largos y aventuras al aire libre.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;4.83471074;5.85;0;0;21;3/3/2026 10:39;3/5/2026 12:44;3.43;;0;1;0;0;0;ARNES BASIC 36-53;Arnés básico para perros grande;Generica;1;3.43;;;;;;;;;Perros;ARNES BASIC 36-53.jpg
85;5400585289787;ARNES BENTO ROSA TALLA XXS 24-25CM;0;1;1;El arnés Bento rosa de Flamingo es una opción adorable y cómoda para perros pequeños. Su diseño ligero y ajustable garantiza un ajuste perfecto, reduciendo la presión en el cuello y las articulaciones. Con Flamingo, puedes confiar en la calidad y estilo de este producto para el bienestar de tu perro.;;;1.0;;;;;;;;;0.0;0;25.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;9.21487603;11.15;0;0;21;3/3/2026 10:39;3/11/2026 9:53;6.57;;0;2;0;0;0;5400585289787;Arnés rosa para perros pequeños;Flamingo;1;6.57;https://elpajaroblanco.com/producto/arnes-bento-rosa-talla-xxs-24-25cm/;;;;;;;;Perros;5400585289787.jpg
86;5400585108286;ARNES FLAMINGO M;0;1;1;El arnés Flamingo M es una opción confiable y cómoda para pasear a tu perro. Su material resistente y ajustable garantiza un ajuste perfecto, reduciendo la presión en el cuello y las articulaciones. Con Flamingo, puedes confiar en la calidad y funcionalidad de este producto para el bienestar de tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;10.33057851;12.5;0;0;21;3/3/2026 10:39;3/11/2026 9:52;7.39;;0;3;1;0;0;5400585108286;Arnés Flamingo para perros;Flamingo;1;7.39;https://elpajaroblanco.com/producto/arnes-flamingo-m/;;;;;;;;Perros;5400585108286.jpg
87;5400585270518;ARNES FLAMINGO TALLA S;0;1;1;El arnes Flamingo es ideal para perros que requieren comodidad y libertad de movimiento. Diseñado para proporcionar un ajuste perfecto, este arnes es perfecto para paseos largos y aventuras al aire libre. La marca Flamingo se destaca por su calidad y durabilidad, lo que garantiza que este arnes sea una excelente inversión para ti y tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;9.50413223;11.5;0;0;21;3/3/2026 10:39;3/11/2026 9:53;6.8;;0;1;0;0;0;5400585270518;Arnes cómodo para perros;Flamingo;1;6.8;https://elpajaroblanco.com/producto/arnes-flamingo-talla-s/;;;;;;;;Perros;5400585270518.jpg
