Id,Ref,Label,Type,OnSell,OnBuy,Description,PublicUrl,CustomCode,IDCountry,ProductAccountancySellCode,ProductAccountancySellIntraCode,ProductAccountancySellExportCode,ProductAccountancyBuyCode,ProductAccountancyBuyIntraCode,ProductAccountancyBuyExportCode,NotePrivate,NotePublic,Weight,WeightUnits,Length,LengthUnits,Width,WidthUnits,Height,HeightUnits,Surface,SurfaceUnits,Volume,VolumeUnits,Duration,Nature,PriceBase,UnitPriceHT,UnitPriceTTC,MinPriceHT,MinPriceTTC,VATRate,DateCreation,DateModification,CostPrice,DefaultWarehouse,ManageLotSerial,Stock,StockLimit,DesiredStock,PMPValue,BarCode,Descripción corta,Marca,StockableProduct,Precio Compra con Iva,Url,Supplier,SupplierRef,QtyMin,DiscountQtyMin,BuyingPrice,Unit,,Categoria,Imagen
53,8436540754974,1-Anc classic complet 3kg,0,1,1,"El ANC Classic Complet 3kg es una opción práctica y conveniente para perros de todos los tamaños. Con la misma fórmula completa y equilibrada que nuestra versión de 15kg, este alimento es ideal para perros pequeños o para aquellos dueños que buscan una opción más manejable. Proporciona a tus perros la nutrición necesaria para mantener su salud y energía, sin comprometer la calidad o el sabor.",,,1,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,7.18181818,7.9,0,0,10,3/3/2026 10:39,3/5/2026 12:44,4.96,,0,2,0,0,0,8436540754974,Alimento para Perros en Tamaño Práctico,ANC,1,4.96,,,,,,,,,Perros,8436540754974.jpg
54,8436540754905,1-Anc classic cordero 15kg,0,1,1,"El ANC Classic Cordero 15kg es un alimento completo y delicioso para perros, con cordero como ingrediente principal. Esta receta única proporciona a tus perros una fuente rica en proteínas y nutrientes esenciales, ayudando a mantener su salud y bienestar. El cordero es una excelente opción para perros con sensibilidades alimentarias o para aquellos que buscan una alternativa a los alimentos tradicionales.",,,1,,,,,,,,,15,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,25.36363636,27.9,0,0,10,3/3/2026 10:39,3/5/2026 12:44,16.64,,0,1,0,0,0,8436540754905,Alimento con Cordero para Perros,ANC,1,16.64,,,,,,,,,Perros,8436540754905.jpg
55,8436540754936,1-Anc classic mini adult 15kg,0,1,1,"El ANC Classic Mini Adult 15kg es un alimento especializado para perros de razas pequeñas y miniatura. Con una fórmula cuidadosamente elaborada para satisfacer las necesidades nutricionales específicas de estos perros, este alimento proporciona la energía y los nutrientes necesarios para mantener su salud y vitalidad. Diseñado para perros adultos de tamaños pequeños, este alimento es una excelente opción para asegurarte de que tu compañero canino reciba la nutrición adecuada.",,,1,,,,,,,,,15,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,29.90909091,32.9,0,0,10,3/3/2026 10:39,3/5/2026 12:44,17.87,,0,3,0,0,0,8436540754936,Alimento para Perros Miniatura,ANC,1,17.87,,,,,,,,,Perros,8436540754936.jpg
56,8436540754998,1-Anc classic mini adult 3kg,0,1,1,"El ANC Classic Mini Adult 3kg es una opción práctica y nutritiva para perros de razas pequeñas y miniatura. Con la misma fórmula especializada que nuestra versión de 15kg, este alimento es ideal para dueños que buscan una opción más manejable y conveniente. Proporciona a tus perros la nutrición necesaria para mantener su salud y energía, sin comprometer la calidad o el sabor.",,,1,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,8.09090909,8.9,0,0,10,3/3/2026 10:39,3/5/2026 12:44,5.39,,0,1,0,0,0,8436540754998,Alimento para Perros Pequeños,ANC,1,5.39,,,,,,,,,Perros,8436540754998.jpg
57,8436540754899,1-Anc classic salmon 15kg,0,1,1,"El ANC Classic Salmon 15kg es un alimento completo y delicioso para perros, con salmón como ingrediente principal. Esta receta única proporciona a tus perros una fuente rica en proteínas y omega-3, ayudando a mantener su salud y bienestar. El salmón es una excelente opción para perros con sensibilidades alimentarias o para aquellos que buscan una alternativa a los alimentos tradicionales.",,,1,,,,,,,,,15,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,27.63636364,30.4,0,0,10,3/3/2026 10:39,3/5/2026 12:44,19.73,,0,1,0,0,0,8436540754899,Alimento con Salmón para Perros,ANC,1,19.73,,,,,,,,,Perros,8436540754899.jpg
58,8436540754950,1-Anc classic salmon 3kg,0,1,1,"El ANC Classic Salmon 3kg es una opción práctica y nutritiva para perros de todos los tamaños, con salmón como ingrediente principal. Con la misma fórmula completa y equilibrada que nuestra versión de 15kg, este alimento es ideal para dueños que buscan una opción más manejable y conveniente. Proporciona a tus perros la nutrición necesaria para mantener su salud y energía, sin comprometer la calidad o el sabor.",,,1,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,7.59090909,8.35,0,0,10,3/3/2026 10:39,3/5/2026 12:44,5.39,,0,2,0,0,0,8436540754950,Alimento con Salmón para Perros Pequeños,ANC,1,5.39,,,,,,,,,Perros,8436540754950.jpg
59,353,1-Anilla plastico,0,1,1,"Nuestra anilla de plástico es una herramienta esencial para los dueños de pájaros. Diseñada para ser cómoda y segura para tus aves, esta anilla es perfecta para identificar y rastrear a tus pájaros. Hecha de material duradero y resistente, esta anilla es una excelente opción para cualquier dueño de pájaros que busque una forma práctica y efectiva de mantener a sus aves identificadas.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,0.0661157,0.08,0,0,21,3/3/2026 10:39,3/11/2026 9:47,0.02,,0,13,10,0,0,353,Anilla de Plástico para Pájaros,Genérica,1,0.02,https://elpajaroblanco.com/producto/anilla-plastico/,,,,,,,,Aves,353.jpg
60,ANILLA PLAS,2-Anilla plastico numerada con calzador,0,1,1,"Nuestra anilla plástica numerada con calzador es una herramienta avanzada para los dueños de pájaros. Con una numeración clara y legible, esta anilla permite una identificación precisa y rápida de tus aves. El calzador incluido facilita el proceso de colocar la anilla en la pata del pájaro, minimizando el estrés y el riesgo de lesiones. Hecha de material de alta calidad, esta anilla es una excelente opción para cualquier dueño de pájaros que busque una forma segura y eficiente de identificar a sus aves.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.61157025,1.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.14,,0,4,0,0,0,ANILLA PLAS,Anilla Plástica Numerada con Calzador,Genérica,1,1.14,,,,,,,,,Aves,ANILLA PLAS.jpg
61,8436020784026,2-Anima strath,0,1,1,"ANIMA STRATH es un alimento de alta calidad para perros, formulado para satisfacer las necesidades nutricionales de tu mascota. Con ingredientes naturales y nutrientes esenciales, este alimento ayuda a mantener la salud y el bienestar de tu perro, desde su pelaje brillante hasta su energía y vitalidad.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,14,15.4,0,0,10,3/3/2026 10:39,3/5/2026 12:44,10,,0,4,0,0,0,8436020784026,Alimento para perros,Genérica,1,10,,,,,,,,,Perros,8436020784026.jpg
66,8414580002446,2-Antiamonico bandeja gatos menforsan,0,1,1,"La bandeja ANTIAMONICO para gatos Menforsan es una herramienta esencial para mantener la higiene y la salud de tu gato. Con su diseño práctico y su capacidad para absorber olores y humedad, esta bandeja es perfecta para aquellos que buscan una forma fácil de mantener limpio y saludable a su mascota.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.26446281,3.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.3,,0,1,0,0,0,8414580002446,Bandeja para gatos,Menforsan,1,2.3,,,,,,,,,Gatos,8414580002446.jpg
67,ANTIESTRES RELAX 100,2-Antiestres relax 100ml,0,1,1,"El ANTIESTRES RELAX 100ML es un relajante natural para pájaros que puede ayudar a reducir el estrés y la ansiedad en tus mascotas. Con su fórmula suave y no tóxica, este producto es perfecto para aquellos que buscan una forma de mejorar la calidad de vida de sus pájaros.",,,1,,,,,,,,,0,0,100,0,0,0,0,0,0,0,100,2,,1,TTC,8.04545455,8.85,0,0,10,3/3/2026 10:39,3/5/2026 12:44,5.75,,0,2,0,0,0,ANTIESTRES RELAX 100,Relajante para pájaros,Genérica,1,5.75,,,,,,,,,Aves,ANTIESTRES RELAX 100.jpg
68,ANTIESTRES RELAX,2-Antiestres relax 30ml,0,1,1,"El ANTIESTRES RELAX 30ML es un relajante natural para pájaros que puede ayudar a reducir el estrés y la ansiedad en tus mascotas. Con su fórmula suave y no tóxica, este producto es perfecto para aquellos que buscan una forma de mejorar la calidad de vida de sus pájaros.",,,1,,,,,,,,,0,0,30,0,0,0,0,0,0,0,30,2,,1,TTC,4.90909091,5.4,0,0,10,3/3/2026 10:39,3/5/2026 12:44,3.5,,0,4,0,0,0,ANTIESTRES RELAX,Relajante para pájaros,Genérica,1,3.5,,,,,,,,,Aves,ANTIESTRES RELAX.jpg
69,ANTIHONGOS 1L,2-Antiongos y bacterias 1l,0,1,1,"El ANTIOGOS Y BACTERIAS 1L es un tratamiento antifúngico y antibacteriano para pájaros que puede ayudar a prevenir y tratar infecciones en tus mascotas. Con su fórmula potente y segura, este producto es perfecto para aquellos que buscan una forma de proteger la salud de sus pájaros.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,1,,1,TTC,9.83471074,11.9,0,0,21,3/3/2026 10:39,3/5/2026 12:44,7,,0,2,0,0,0,ANTIHONGOS 1L,Tratamiento antifúngico,Genérica,1,7,,,,,,,,,Aves,ANTIHONGOS 1L.jpg
70,8714414205693,2-Antos gato delicias atun 50gr,0,1,1,"Las delicias para gatos ANTOS GATO DELICIAS ATUN 50GR son un snack delicioso y saludable para tus mascotas. Con su fórmula rica en proteínas y nutrientes esenciales, este producto es perfecto para aquellos que buscan una forma de premiar y nutrir a sus gatos.",,,1,,,,,,,,,50,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.72727273,1.9,0,0,10,3/3/2026 10:39,3/5/2026 12:44,1.23,,0,1,0,0,0,8714414205693,Delicias para gatos,Antos,1,1.23,,,,,,,,,Gatos,8714414205693.jpg
71,8714414108260,2-Antos palito filete pollo 12cm 75g,0,1,1,"Disfruta de un delicioso palito de pollo de 12cm y 75g, perfecto para recompensar a tu perro después de un largo día de juego y aventuras. Nuestros palitos de pollo están hechos con los ingredientes más frescos y naturales, asegurando que tu mascota reciba la mejor nutrición posible. Con su textura crujiente y sabor irresistible, este palito de pollo es el snack perfecto para mantener a tu perro feliz y saludable.",,,1,,,,,,,,,75,1,12,1,0,0,0,0,0,0,0,1,,1,TTC,2.90909091,3.2,0,0,10,3/3/2026 10:39,3/5/2026 12:44,2.06,,0,0,0,0,0,8714414108260,Delicioso palito de pollo,Antos,1,2.06,,,,,,,,,Perros,8714414108260.jpg
73,4250349427709,2-Aqua gel,0,1,1,"El Aqua Gel es un gel hidratante especialmente diseñado para reptiles, que ayuda a mantener su piel y escamas hidratadas y saludables. Este gel es perfecto para reptiles que viven en ambientes secos o que tienen problemas de deshidratación. Con su fórmula suave y no irritante, el Aqua Gel es seguro para usar en una variedad de especies de reptiles, incluyendo tortugas, lagartos y serpientes.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,3.26446281,3.95,0,0,21,3/3/2026 10:39,3/11/2026 9:50,2.49,,0,5,0,0,0,4250349427709,Gel hidratante para reptiles,Genérica,1,2.49,https://elpajaroblanco.com/producto/aqua-gel/,,,,,,,,Reptiles,4250349427709.jpg
74,5400351006143,2-Aquia-ki tortuga stick 1000ml,0,1,1,"El Aquia-Ki Tortuga Stick es un alimento nutritivo y delicioso para tortugas, que proporciona todos los nutrientes necesarios para mantener su salud y bienestar. Con su fórmula equilibrada y su textura fácil de digerir, este alimento es perfecto para tortugas de todas las edades y tamaños. Además, el Aquia-Ki Tortuga Stick es rico en vitaminas y minerales, lo que ayuda a mantener la salud y la vitalidad de tu tortuga.",,,1,,,,,,,,,0,0,1000,0,0,0,0,0,0,0,1000,2,0,1,TTC,8.90909091,9.8,0,0,10,3/3/2026 10:39,3/11/2026 9:51,6.36,,0,0,0,0,0,5400351006143,Alimento para tortugas,Aquia-ki,1,6.36,https://elpajaroblanco.com/producto/aquia-ki-tortuga-stick-1000ml/,,,,,,,,Reptiles,5400351006143.jpg
76,8413037377199,2-Arena gato cat littter,0,1,1,"La Arena Gato Cat Litter es una arena de alta calidad diseñada específicamente para gatos, que proporciona una superficie suave y cómoda para que tu mascota haga sus necesidades. Con su fórmula absorbente y su textura fina, esta arena es perfecta para gatos de todas las edades y tamaños. Además, la Arena Gato Cat Litter es fácil de limpiar y mantener, lo que la hace una excelente opción para dueños de gatos que buscan una solución práctica y higiénica.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.92561983,4.75,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.8,,0,0,0,0,0,8413037377199,Arena para gatos,Genérica,1,2.8,,,,,,,,,Gatos,8413037377199.jpg
77,5400274994886,2-Arena terrario desierto coast 4kg,0,1,1,"La Arena Terrario Desierto Coast es una arena de alta calidad diseñada específicamente para terrarios y acuarios, que proporciona una superficie suave y cómoda para que tus Reptiles se sientan en su hábitat natural. Con su fórmula absorbente y su textura fina, esta arena es perfecta para mantener la humedad y la temperatura adecuadas en tu terrario. Además, la Arena Terrario Desierto Coast es fácil de limpiar y mantener, lo que la hace una excelente opción para dueños de Reptiles que buscan una solución práctica y higiénica.",,,1,,,,,,,,,4,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,4.95867769,6,0,0,21,3/3/2026 10:39,3/11/2026 9:51,3.3,,0,7,0,0,0,5400274994886,Arena para terrarios,Genérica,1,3.3,https://elpajaroblanco.com/producto/arena-terrario-desierto-coast-4kg/,,,,,,,,Reptiles,5400274994886.jpg
78,5411290133685,2-Arena terrarium kalahari,0,1,1,"La Arena Terrarium Kalahari es una arena de alta calidad diseñada específicamente para terrarios y acuarios, que proporciona una superficie suave y cómoda para que tus Reptiles se sientan en su hábitat natural. Con su fórmula absorbente y su textura fina, esta arena es perfecta para mantener la humedad y la temperatura adecuadas en tu terrario. Además, la Arena Terrarium Kalahari es fácil de limpiar y mantener, lo que la hace una excelente opción para dueños de Reptiles que buscan una solución práctica y higiénica.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,6.32231405,7.65,0,0,21,3/3/2026 10:39,3/5/2026 12:44,4.5,,0,1,0,0,0,5411290133685,Arena para terrarios,Genérica,1,4.5,,,,,,,,,Reptiles,5411290133685.jpg
79,8003507986473,2-Arenero gato,0,1,1,"El Arenero Gato es un arenero práctico y fácil de usar, diseñado específicamente para gatos, que proporciona una superficie suave y cómoda para que tu mascota haga sus necesidades. Con su fórmula absorbente y su textura fina, este arenero es perfecto para gatos de todas las edades y tamaños. Además, el Arenero Gato es fácil de limpiar y mantener, lo que lo hace una excelente opción para dueños de gatos que buscan una solución práctica y higiénica.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,21.07438017,25.5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,15.41,,0,0,0,0,0,8003507986473,Arenero para gatos,Genérica,1,15.41,,,,,,,,,Gatos,8003507986473.jpg
81,8719138036264,2-Arnes 40-60cm,0,1,1,"Nuestro arnés de 40-60cm es perfecto para perros de tamaño mediano a grande. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos largos y aventuras al aire libre. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero.",,,1,,,,,,,,,0,0,60,1,0,0,0,0,0,0,0,1,,1,TTC,2.47933884,3,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.78,,0,3,0,0,0,8719138036264,Arnes cómodos para perros,Genérica,1,1.78,,,,,,,,,Perros,8719138036264.jpg
82,ARNES BASIC 22-31,2-Arnes basic 22-31,0,1,1,"Nuestro arnés básico de 22-31cm es ideal para perros pequeños y juguetones. Diseñado para ser fácil de usar y ajustar, este arnés proporciona una gran comodidad y seguridad para tus paseos diarios. Su diseño simple y su material ligero lo convierten en una excelente opción para dueños de perros que buscan un arnés práctico y fácil de usar.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.01652893,3.65,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.19,,0,2,0,0,0,ARNES BASIC 22-31,Arnes básicos para perros pequeños,Genérica,1,2.19,,,,,,,,,Perros,ARNES BASIC 22-31.jpg
83,ARNES BASIC 24-35,2-Arnes basic 24-35,0,1,1,"Nuestro arnés básico de 24-35cm es perfecto para perros de tamaño mediano. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos cortos y largos. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.60330579,3.15,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.89,,0,2,0,0,0,ARNES BASIC 24-35,Arnes básicos para perros medianos,Genérica,1,1.89,,,,,,,,,Perros,ARNES BASIC 24-35.jpg
84,ARNES BASIC 36-53,2-Arnes basic 36-53,0,1,1,"Nuestro arnés básico de 36-53cm es ideal para perros de tamaño grande. Diseñado para proporcionar comodidad y seguridad, este arnés es perfecto para paseos largos y aventuras al aire libre. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,4.83471074,5.85,0,0,21,3/3/2026 10:39,3/5/2026 12:44,3.43,,0,1,0,0,0,ARNES BASIC 36-53,Arnes básicos para perros grandes,Genérica,1,3.43,,,,,,,,,Perros,ARNES BASIC 36-53.jpg
85,5400585289787,2-Arnes bento rosa talla xxs 24-25cm,0,1,1,"Nuestro arnés Bento rosa de talla XXS es perfecto para perritas pequeñas y elegantes. Diseñado para proporcionar comodidad y estilo, este arnés es ideal para paseos cortos y largos. Su ajuste cómodo y su material ligero lo convierten en una excelente opción para dueños de perros que buscan un arnés práctico y elegante.",,,1,,,,,,,,,0,0,25,1,0,1,0,1,0,0,0,1,0,1,TTC,9.21487603,11.15,0,0,21,3/3/2026 10:39,3/11/2026 9:53,6.57,,0,2,0,0,0,5400585289787,Arnes rosas para perritas,Genérica,1,6.57,https://elpajaroblanco.com/producto/arnes-bento-rosa-talla-xxs-24-25cm/,,,,,,,,Perros,5400585289787.jpg
86,5400585108286,2-Arnes flamingo m,0,1,1,"Nuestro arnés Flamingo de talla M es perfecto para perros de tamaño mediano que buscan un toque de estilo en sus paseos. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos largos y aventuras al aire libre. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,10.33057851,12.5,0,0,21,3/3/2026 10:39,3/11/2026 9:52,7.39,,0,3,1,0,0,5400585108286,Arnes para perros con estilo,Genérica,1,7.39,https://elpajaroblanco.com/producto/arnes-flamingo-m/,,,,,,,,Perros,5400585108286.jpg
87,5400585270518,2-Arnes flamingo talla s,0,1,1,"Nuestro arnés Flamingo de talla S es perfecto para perros pequeños que buscan un toque de estilo en sus paseos. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos cortos y largos. Su ajuste cómodo y su material ligero lo convierten en una excelente opción para dueños de perros que buscan un arnés práctico y elegante.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,9.50413223,11.5,0,0,21,3/3/2026 10:39,3/11/2026 9:53,6.8,,0,1,0,0,0,5400585270518,Arnes para perros pequeños con estilo,Genérica,1,6.8,https://elpajaroblanco.com/producto/arnes-flamingo-talla-s/,,,,,,,,Perros,5400585270518.jpg
88,4016739680846,2-Arnes london pecho 39-47cm xs-s antracita,0,1,1,"Nuestro arnés London de pecho es perfecto para perros de tamaño pequeño a mediano. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos largos y aventuras al aire libre. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero. Disponible en color antracita.",,,1,,,,,,,,,0,0,47,1,0,1,0,1,0,0,0,1,0,1,TTC,6.36363636,7.7,0,0,21,3/3/2026 10:39,3/11/2026 9:50,4.54,,0,1,0,0,0,4016739680846,Arnes londinenses para perros,LONDON,1,4.54,https://elpajaroblanco.com/producto/arnes-london-pecho-39-47cm-xs-s-antracita/,,,,,,,,Perros,4016739680846.jpg
89,4016739680099,2-Arnes london pecho 39-47cm xs-s naranja,0,1,1,"Nuestro arnés London de pecho es perfecto para perros de tamaño pequeño a mediano. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos largos y aventuras al aire libre. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero. Disponible en color naranja.",,,1,,,,,,,,,0,0,47,1,0,1,0,1,0,0,0,1,0,1,TTC,6.36363636,7.7,0,0,21,3/3/2026 10:39,3/11/2026 9:50,4.54,,0,2,0,0,0,4016739680099,Arnes londinenses naranjas para perros,LONDON,1,4.54,https://elpajaroblanco.com/producto/arnes-london-pecho-39-47cm-xs-s-naranja/,,,,,,,,Perros,4016739680099.jpg
90,4016739680853,2-Arnes london pecho 48-56cm s-m antracita,0,1,1,"Nuestro arnés London de pecho es perfecto para perros de tamaño mediano. Diseñado para proporcionar comodidad y seguridad, este arnés es ideal para paseos largos y aventuras al aire libre. Su ajuste cómodo y su material resistente lo convierten en una excelente opción para dueños de perros que buscan un arnés confiable y duradero. Disponible en color antracita.",,,1,,,,,,,,,0,0,56,1,0,1,0,1,0,0,0,1,0,1,TTC,8.09917355,9.8,0,0,21,3/3/2026 10:39,3/11/2026 9:50,5.78,,0,2,0,0,0,4016739680853,Arnes londinenses para perros medianos,LONDON,1,5.78,https://elpajaroblanco.com/producto/arnes-london-pecho-48-56cm-s-m-antracita/,,,,,,,,Perros,4016739680853.jpg
